"Data Source","World Development Indicators",

"Last Updated Date","2017-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Grenada","GRD","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","265671207.841736","279861775.386736","295539865.812821","293959365.753226","298469253.594045","310778906.549247","322068183.028272","333561074.189693","353507052.982455","378939318.318051","413413038.757544","425678142.484979","441716548.912151","459440919.728563","465806701.067801","461841981.550508","452795342.168707","460463682.784853","470269147.497035","491140782.968469","515773953.517398","576341238.006919","616157278.642745","646274759.694853","633194804.570222","654959758.575549","716944976.10934","712303113.595366","806847560.79538","774430775.474869","822062784.995063","829864579.657853","774978091.901503","771015888.888889","776912813.791643","767937177.52872","786001370.766791","843825685.896531","896385144.677434","913011091.190667",
"Greenland","GRL","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","726460342.636148","821342248.105121","872078805.651749","931432567.574173","984582475.667205","990945242.843205","1049997736.05855","1142631846.77565","1211380773.6871","1270261116.79366","1380469050.91134","1389653029.37658","1328235078.62707","1374155043.15382","1302979095.73067","1350621066.7489","1446479002.9269","1526264934.67375","1611790880.03658","1719128819.37969","1517654950.35005","1515932943.85857","1438443012.74474","1366119052.97166","1447052997.06844","1501008951.77735","1523968934.04073","1546354922.16256","1666320852.95387","1689280835.21724","1809246741.94171","1832206724.2051","1814412737.3493","1807524759.51708","1929233121.74392","1982166035.45456","2123041908.92765","2135737273.51932","2212620685.97642","2245621521.66569","2306502373.71313","2340907878.59391","2376469123.94872","2306075638.76887","2287263739.97617","2325118685.65637","",
"Guatemala","GTM","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","6155115789.88339","6419694571.43974","6646727151.07954","7280894308.42143","7618217590.74399","7950506667.98152","8388746863.18835","8733706866.28546","9499306671.73649","9949280185.86123","10517173517.8082","11104426672.6136","11918720012.6939","12727147045.6199","13538506475.7042","13802506109.9098","14822133898.8246","15979627045.2158","16778079443.1725","17568906850.0262","18229493911.2302","18347412962.2718","17699732953.9192","17244479636.9404","17330132579.0527","17224533330.5055","17249172956.218","17860480765.997","18555679808.2647","19287254095.5048","19885653339.5948","20613120003.6292","21610452588.2997","22459123585.4225","23365066568.9271","24521297988.1245","25246584010.8922","26348367641.8996","27664080711.0876","28728335092.2478","29765102998.3889","30459396099.6833","31637147197.0331","32437816938.1086","33460283473.3238","34551125869.8223","36409899312.9025","38705199942.4988","39975176494.0918","40185315839.1501","41338595380.8159","43059085363.7286","44337951141.1984","45977203823.063","47896476507.9282","49879411881.3975","51409073371.768",
"Guam","GUM","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4357462610.12088","4397577340.70887","4680386191.35423","4845859455.02971","4660328826.06023","4698437820.11883","4779670149.55952","4794713173.53002","4895000000","4901017209.5882","5000301167.79348","5093567916.41057","5157751485.35136","5180817455.43946","",
"Guyana","GUY","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","954522047.101818","999284590.537994","1010325943.90263","886271484.03552","986954427.271171","1090989478.61722","1148083946.19339","1197607945.92037","1209881362.1232","1294505142.68452","1349592251.00852","1391603044.7986","1345434235.03883","1362181115.3443","1467107746.487","1591562812.23368","1616023752.42843","1573382062.37243","1544963812.21545","1516602969.28553","1542899192.36607","1565983524.2598","1359428191.3444","1267090571.82486","1203371908.46977","1232248832.55396","1221151172.01485","1232134164.07216","1186624880.87692","1127953244.96456","1093685067.71868","1159137853.17662","1249915116.1618","1352581118.86285","1467865791.86717","1541058183.68358","1662546992.81814","1766072935.48905","1735898393.84913","1787452510.04282","1762844159.51427","1802508140.7072","1821452515.11548","1803142268.08992","1862536418.27579","1826088235.3303","1919759428.27848","2054532557.64883","2095143415.0007","2164673350.7761","2259288396.24467","2382128754.36652","2496863007.17268","2627239852.39885","2728149909.38284","2814753785.90427","2906630282.2797",
"High income","HIC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","8895764467914.08","9319870099302.46","9868283923571.75","10391873222133.9","11066188299652.5","11680880650026.2","12390894275990.7","12956950189788.7","13749107657960.7","14550290399356.3","15126364327582.3","15725359821581.8","16613830707866.9","17674897945691.7","17889039823119","17900642607331.4","18811323190193.9","19549670460857.2","20369172248776.5","21217436471109.8","21524822849337","21952731280110.6","21929916399276.7","22511894260753.7","23537504128741.9","24423594395904.5","25200123849976.8","26058533451561.6","27330811760163","28417507270538.1","29343588589197","29784612194692.7","30401604496245.8","30803100358504.1","31781094738202.6","32698123721534.4","33673264287528.6","34790214034411","35732006520540.9","36904712369478.7","38398613863130.7","38971063291818.4","39570814098796.2","40410708865791.6","41737072961154.1","42881002057231.3","44168264238600.3","45310967529550.8","45449112099428.8","43896879791175.6","45187761296453.4","46011654703258","46586027368576.6","47227116291292.4","48143710607060.5","49186686683225.8","50023006748443.9",
"Hong Kong SAR, China","HKG","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","10710143795.809","12240715537.9169","14170355971.0671","15392917237.2712","17646773421.9007","17963492855.4268","18251549896.7786","18871649727.4727","21012399702.9836","22946890694.8095","24620443677.8792","27233130964.5371","30577260451.4893","31315758009.8573","31469873487.7791","36556786658.899","40843357648.5364","44217362167.3318","49327425732.1309","54313579570.7611","59343498677.4421","61093999159.5029","64745587922.5094","71203224879.3806","71742298332.1973","79674174406.5569","90349261891.9373","98039381712.3036","100271741102.802","104112611894.129","110049034273.308","116910480239.927","124160191380.538","131654525014.36","134779717921.088","140519361953.993","147685400957.449","138997609409.477","142481964138.143","153401012676.915","154261325402.024","156817018624.243","161609921795.636","175670148036.772","188648920173.177","201915969830.874","214969484666.873","219543892217.922","214145110171.952","228637697575.04","239645820009.492","243720509776.979","251279664513.103","258221034457.9","264403622689.868","269812326333.129",
"Honduras","HND","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2234326591.95723","2275788081.61845","2406983760.73282","2493164290.84688","2628210163.98886","2865725629.35676","3019725204.58929","3200230572.89257","3411387650.34168","3433747210.20912","3558279639.3191","3700433039.25466","3913663272.94645","4221662800.00125","4169835905.71639","4258681838.89887","4705872947.05537","5194525574.60387","5714274287.18995","5980812086.73738","6020792666.98167","6173311521.09215","6087427396.83327","6031158121.15659","6293253628.50452","6556829797.51296","6604214488.79062","7002540422.39356","7325347220.13049","7642230954.99457","7649634778.63051","7898403488.66196","8342633065.38204","8862381777.96812","8746882151.05013","9102265883.78003","9429515072.81904","9900398521.65924","10187667041.2616","9995167517.71457","10569704556.9194","10857538040.412","11265166701.8573","11777398118.373","12511401249.9967","13268415996.7103","14139785190.6771","15014801358.9561","15650167709.792","15269613868.5127","15839344591.9842","16446892853.4328","17125933703.7093","17604014377.0727","18142359318.8949","18802867989.9216","19481561981.2281",
"Heavily indebted poor countries (HIPC)","HPC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","99499656280.3908","99830627155.414","106712787205.931","110175232872.705","114133776104.397","118989065033.964","122199885491.834","125056833245.01","128755224845.927","134678771400.65","140599686747.786","146500342878.198","149087544875.209","153426731947.562","162179907792.081","165676090824.03","172405260682.514","178915673300.117","183155776347.999","183176957975.96","182597319860.068","189750850299.429","192048356906.099","193182362451.544","195464780260.756","198607711310.045","204606853766.166","211451159176.768","213967710924.806","218381837531.73","216020102690.589","217991005622.39","216653873687.932","218305474671.595","218948799995.761","229475389456.243","242094389034.399","252754767233.717","261824704557.346","269728773050.765","277394729211.924","289337189366.468","299514031050.032","313133803537.288","329980609366.368","350398158857.842","371816395126.029","396141185632.27","419984274409.101","438085555402.16","463157748195.383","484964771686.055","513027211478.364","541921452890.146","571932054241.217","600736083328.371","627254008198.564",
"Croatia","HRV","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39570408912.3317","41894655329.2106","44678753801.3823","45510618988.7232","45084867151.6915","46783437795.562","48390170225.5365","50928948181.1568","53759531775.191","55954431684.2488","58284285194.6162","61073258694.0705","64218534558.0211","65537175791.1968","60698052946.526","59665427464.5326","59497610894.8709","58196142797.3809","57576981757.0025","57293842615.4965","58234287850.1273","59940137740.9967",
"Haiti","HTI","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6030382483.77718","6193487029.72877","6328619070.81689","6500140280.59859","6556695382.94487","6488218935.45495","6471903365.91307","6495448172.13624","6266620799.3829","6379733984.50127","6523228358.6981","6741318083.48971","6798211055.17447","7007816740.32887","6622541528.56888","6988353355.27882","7189974061.95115","7494401366.58017","7705005174.04483","7798329610.05405","7910618369.95819",
"Hungary","HUN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91427130058.3088","88625637909.054","88115058060.6171","90711945009.4375","92063122539.4636","92068263068.3716","95111912948.2672","99124622813.4955","102301516611.43","106600567997.339","110623781403.662","115605240949.293","120030317264.49","126038301821.723","131562426763.113","136635139482.152","137247740662.758","138468153784.068","129379610582.328","130255637530.908","132521334496.84","130397663674.143","133158373682.038","138547720743.148","142909319135.345","145702295038.011",
"IBRD only","IBD","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2072056234778.84","2121281548490.54","2199227632696.24","2301135716729.74","2479115063896.39","2615211765208.4","2743314577634.39","2864892205197.2","3058245898310.99","3280858981066.22","3524430958800.7","3741943762797.54","3992264509442.5","4288247835176.68","4536849574663.52","4743924044498.26","5061352648836.92","5288800922124.17","5473679870268.64","5709462553857.29","5983404471987.35","6095611436484.53","6228339097540.12","6298456911721.28","6593142211331.17","6875850068706.96","7174419381705.56","7519923142714.81","7794281703160.43","8013341586603.43","8173892064718.23","8257964383615.09","8338515724033.89","8586017645662.68","8810436961558.85","9144552509878.2","9586448346751.64","10073516397425.3","10268298013241.7","10594580148341.2","11193316766186.4","11564225724210.3","12037925957790.8","12683097840850.2","13661955859639.4","14629414377546.5","15813674651683.6","17209477479464.8","18182039269670.9","18564977679896.5","19954364474673.9","21181196377988.3","22215261462869.2","23315451663128.6","24356986801037.2","25281635403942.1","26254267513868.3",
"IDA & IBRD total","IBT","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2315234367419.4","2367260173432.97","2459086318939.53","2574817620901.21","2765714257826.62","2915139273536.46","3044681147249.41","3153703401081.62","3356978390304.99","3609136708920.22","3891632118671.69","4133790949014.57","4388314464415.91","4700065257740.2","4981288216395.13","5181332230613.07","5524078283947.88","5772249512286.77","5958145190219.65","6211004065846.46","6499814656732.75","6604118792643.63","6744281953162.33","6814691297325.4","7113684622265.38","7421970044807.55","7720074442651.07","8062199458409.3","8361047003515.15","8601713164247.87","8785167818540.34","8877370152215.83","8963178564494.16","9220746725227.81","9455954145283.13","9811258610575.94","10286309792800.6","10797146258483.3","11015331625947.2","11363454307991.1","11993805270048.1","12398153887503.1","12900496740059.4","13594812160971.2","14681208853314.4","15708094617318.3","16966100916637.9","18438795796062.6","19476670667615.3","19923053953419.3","21396210564680.8","22689782811814.1","23794800581340.9","24984163815242.5","26120742265834.5","27115257041903.4","28147373434940.8",
