"Data Source","World Development Indicators",

"Last Updated Date","2017-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Solomon Islands","SLB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","361308846.636072","395750763.051561","456139492.282914","485561995.962574","541487130.306473","598239238.901988","618938536.009863","620468489.881304","638390611.28075","645032017.730718","565585858.280103","532320998.867004","525358977.696963","570664211.638168","615077772.583187","669286211.983981","737769827.553884","812846373.526351","887589824.944518","852047685.696118","921925182.117615","1062611217.02648","1132621508.03152","1185606408.58589","1225025049.66368","1284445379.65304","1340240938.01808",
"Sierra Leone","SLE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3485536986.01135","3686260662.32975","3053448848.59493","3169068146.80999","3173482836.61378","2980505705.54511","3088143443.50799","2956398153.63483","3041827489.93698","3027249436.06235","3302112539.44634","3136209794.4915","4020839129.4037","4485790119.24288","4904929886.91218","5282095761.53663","5745222948.62321","6373412347.85239","6849328422.63599","7222223512.36375","7702647246.65289","8239839598.09827","9665618312.25148","11856363227.5684","12618573995.9361","10140867441.3308","10897574492.1771",
"El Salvador","SLV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15385283786.9291","16465941073.9307","18111685911.5801","19909112271.8105","21563014034.4349","23420809882.1838","24255124463.7944","25717835190.2947","26971493666.5807","28328753879.8556","29597076478.9706","30788886301.1292","31993311167.1561","33381807623.5487","34934442668.0863","37343204361.8017","39996215257.1156","42637281595.0185","44027470138.3204","42971948874.5944","44090668436.877","45998522378.8336","47727037752.1451","49393417062.7261","50994429811.3822","52727946707.5623","54685594636.2792",
"San Marino","SMR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37158877379.82","38755222457.9118","42250674240.371","43747230941.4199","39021590570.3641","43006198953.8073","46160131107.7564","50983159340.4907","53841151603.5532","60228993890.2284","64786843075.5667","71267489961.0065","77300696441.0842","87628116550.4429","86691357146.1308","88217234626.5169","93810546883.4291","94365300850.9858","98667985409.7056","98444823586.8785","100129608952.453","102415691154.421",
"Sub-Saharan Africa (excluding high income)","SSA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","837114712842.31","866577515347.073","875552019535.016","899544496462.626","935148594401.26","985289829289.52","1056945920177.35","1114201153391.73","1155647832192.23","1200189955878.5","1271774255305.06","1354790140552.24","1416738508920.39","1518450997709.74","1750877899618.84","1907010370518.96","2104529519821.25","2313149825187.93","2488580119843.35","2590756232170.82","2772445625498.47","2957892732947.97","3128214806782.59","3339647294483.39","3566789344518.67","3723346739911.55","3830904996283.37",
"South Sudan","SSD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33076445295.0014","35007899540.9173","37382086136.978","36383425753.1343","19978529362.4731","22966674909.0492","24166545946.7026","22875526538.1319","",
"Sub-Saharan Africa","SSF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","837753967567.281","867256578809.654","876297293831.247","900355359062.192","935969837651.209","986120855933.213","1057833682037.12","1115213099247.8","1156757438210.59","1201337583389.61","1272965515387.78","1355980042124.83","1417961089577.71","1519622989407.88","1752045481462.32","1908324672550.63","2106012075321.43","2314831164800.9","2490255860632.07","2592425954855.27","2774236391643.04","2959864701254.37","3130356042113.79","3341954815294.57","3569215964452.63","3725885278224.38","3833593380724.86",
"Small states","SST","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","285123581260.069","303995370352.444","323376340092.934","345266584495.923","384785009281.358","418427101950.316","476432689688.484","533650370616.835","584474585600.84","600805596658.072","654153255381.635","714332325484.101","752252523385.456","789782964741.756","826600201905.63","852910831824.273","872990717337.995",
"Sao Tome and Principe","STP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","231641977.675292","240788338.220308","261733571.176284","279236542.575463","308667126.363503","347151651.504802","367986064.365872","405919411.62671","418925646.518635","452334225.204011","481978562.17599","506279459.277949","539225902.634704","582952662.533174","612636173.351458","645521000.338639",
"Suriname","SUR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2777164206.71396","2949437974.68803","3010595478.48338","2858621634.05524","3014256772.62724","3110864736.60561","3208023112.95539","3450106175.08802","3542100946.35213","3564980590.32024","3643598023.38785","3896308451.51133","4126232672.11527","4461450152.70025","5008435906.45944","5405876443.3951","5786041717.55058","6243651545.84194","6629902341.89779","6881574791.91876","7325663731.4624","7914263443.50122","8276891763.35423","8657283108.53786","8844320422.9898","8697894420.09318","7898865048.392",
"Slovak Republic","SVK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37831405842.1064","39540300066.1497","42887575829.7562","46340521695.7348","50301306141.1549","54163157556.1417","57152401815.0524","57741226845.9525","61150720717.0598","66696645594.7188","71483327516.9793","75973646884.3982","81652852264.5961","89275283992.8105","101419212690.952","113709966367.005","127442872560.147","124333281546.46","134842550338.517","139467276321.22","144098039410","151020664842.28","157249582269.596","162209938464.393","166291810706.942",
"Slovenia","SVN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26957239520.4825","28383002367.6059","30306251616.4384","31754417296.9302","33844952075.2951","35873180669.9803","37846698511.6725","40498975974.0505","42174601093.3272","45517750685.0847","47901860735.7388","51733016594.3676","55689655161.4881","59879849602.9436","56099203174.2732","56936222201.2816","59131529881.2443","59332421600.1173","60834444882.9367","63910558689.3441","65960054416.6034","67901475700.3729",
"Sweden","SWE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171999945021.744","175688307600.195","177611286785.234","178081067685.868","189305032310.602","201030424448.935","208704890566.38","216258317211.551","225507697110.065","240476901750.502","259580034318.299","264227780974.124","272994495761.742","281923490897.083","301748304254.81","306709165411.108","339972627378.896","371081729183.798","385875885893.883","369088980672.967","390766179440.357","413450885918.452","425753757928.578","438479748201.87","449945500322.129","468629391989.358","486984675459.197",
"Swaziland","SWZ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2994207666.07206","3148334023.40749","3323989042.62882","3508778838.87521","3669477888.41462","3926780779.39465","4152089488.31419","4354188859.39996","4516058271.81953","4720471094.23612","4912865547.4909","5077824974.73439","5381604003.45831","5701897889.48863","6070997876.15422","6642244385.23084","7256554264.71898","7780096691.64119","7997892261.76264","8184752555.41764","8599018821.09748","8973785938.44059","9571895131.50178","10393434284.5464","11028731638.4387","11310595016.7406","11205076630.1464",
"Sint Maarten (Dutch part)","SXM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1214600998.53945","","","","","",
"Seychelles","SYC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","638672923.828541","678148149.695594","743279305.763202","808118129.505414","818724183.294712","828899402.494151","885536862.214923","1008429738.33329","1105035826.16719","1142949342.35242","1186659356.34856","1186136995.74925","1218952357.39975","1170066713.15326","1167970982.94167","1314121206.81682","1481900000.18051","1679883647.77057","1676063693.41315","1670126997.87803","1791195218.17452","1972370136.58509","2141482320.99936","2307715618.71538","2426948878.45022","2538864425.3301","2688005794.46709",
"Syrian Arab Republic","SYR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4275313690.56475","4794667827.33607","5296352663.30467","4570521763.00625","5140957018.32379","5313077101.49549","5529874707.73113","5942494824.44332","6424566558.31205","6478341584.90664","6567471998.92685","7500231190.10462","8262006050.97005","9667313925.85274","13273590051.449","16075362213.0523","16676652291.4241","17680570346.4353","18577715352.2936","19508303017.4763","22422247379.3592","22904148162.6154","25398008886.9034","27279255628.699","29683613951.7693","30543039661.3046","28778596132.5882",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2298555217502.26","2558235348372.66","2885415384586.4","3261932205894.6","3679028994114.46","4115376906620.19","4558684173292.55","4948829862892.86","5046470677930.58","5423715576455.33","5955291496368.82","6486754494112.19","7091452849506.25","7849461228268.26","8769672733035.52","9905596282814.1","11274220534327.5","12952526468362.4","14285093389852.6","15455744708674.5","17144423868470.2","18943109624909.9","20728176462839.6","22559452946815","24491211863685.1","26342116525690.4","28364364193524.2",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2753268230334.65","2682460865002.36","2492857025337.52","2422073544610.4","2240167106525.12","2265741094418.59","2324187026026.16","2436877874046.18","2475869005634.6","2565910250988.37","2839443902160.91","3004442979194.11","3207938702490.63","3515925588247.04","3924295527903.36","4364589783563.05","5169910574608.05","5762713322361.75","6592717037952.86","6454850024461.77","6955917093171.15","7854696559891.96","8266081244879.8","8593759623626.92","8862881088084.94","8795314671558.93","8896012283331.93",
"Togo","TGO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3304619211.91975","3390712707.48336","3329955272.10578","2894539138.33107","3399039737.5241","3742177817.86022","4147196523.17524","4824639025.02682","4764833768.47837","4957812018.41044","5030900676.421","5061841787.81039","5092152977.38652","5451009596.01124","5719583829.38339","5973306079.85577","6406321794.62261","6727454495.99146","7012076136.58358","7313342264.20068","7698450388.81623","8241131319.98898","8797505605.91627","9294290177.57576","10016196520.4522","10667203302.4168","11340544740.4836",
"Thailand","THA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","243215537786.212","272818848262.099","301593607438.118","334245996723.346","368657365748.74","406906676711.702","437754737698.943","432986648587.43","404273905375.847","429228080625.76","458555456768.011","485159173184.705","522896781581.57","571666033692.533","624327609195.344","671403300381.792","726410104497.896","786274106453.439","815532397601.445","816049899794.019","888080235460.14","914029309163.43","998288533998.662","1042129473436.57","1070488358414.32","1113830305364.23","1164928290123.16",
"Tajikistan","TJK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12446712432.3946","11947871795.0984","8676362870.00875","7426017661.93806","5968650007.28533","5337587767.19439","4527378627.46275","4683147387.2124","4984872062.24009","5248419429.87029","5813379712.82597","6552338746.44528","7371441237.98615","8345459218.17143","9458154638.54549","10416569969.9263","11488156610.0931","12713819079.5002","13987308627.1845","14629087509.6116","15770264219.8643","17286955072.7244","18925793765.0858","20654573839.5268","22432838147.8751","24034649524.62","26030943201.3876",
"Turkmenistan","TKM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19802771781.7567","19519584833.4865","16976652717.478","17641280281.9774","14899844446.4291","14115437090.2072","15336119979.2953","13820357997.8489","14962238782.4255","17697758638.1326","19090401207.4202","20373608062.7949","20739569517.0896","21844587697.9027","23567607045.7435","27498116718.1891","31451328623.2226","35859220071.8351","41937346902.3973","44833439597.9509","49556065690.8234","58014358231.6118","65641226951.2501","73504873903.7824","82527419193.7626","88837346248.4455","95586045207.2403",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2485268382681.01","2675027031594.72","2827872792210.04","3158922555275.16","3380753247830.57","3463571353904.91","3640811283360.23","3898805966248.52","4025882338428.29","4104753312103.35","4354706318445.08","4473205445816.08","4552284933995.94","4732774856478.17","5167173294416.55","5615600060186.97","6170609864923.77","6712971066049.88","7139433535671.66","7114228589647.68","7655825721401.3","8246896984753.27","8626847764837.79","9017636357943.53","9342256683489.98","9401326302824.05","9527323754252.72",
"Timor-Leste","TLS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","960766423.257066","1143492599.92069","1083882794.69073","1079871947.33723","1115207272.80461","1222912450.93608","1188455948.7612","1359757762.21221","1583295754.95038","1802120575.06719","2014233384.44139","2221506231.53784","2393421851.40801","2502014883.50042","2696081735.87722","2842268279.1114","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1143118757986.8","1154779053887.74","1237746554504.39","1289944741078.98","1337623571785.04","1404049031885.6","1519394088316.11","1604743325883.89","1728753683468.14","1843349850773.35","1969276202548.68","2073231369790.43","2179525531982.75","2275667577592.32","2524616407248.62","2733378619998.81","2982446441293.83","3257620192464.07","3452954408271.52","3585912910526.73","3829857451316.48","3900385179749.26","3995142599365.38","4126917972670.29","4330127270550.53","4436308808145.72","",
"Tonga","TON","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219814921.746997","241701838.577834","247834491.558494","263215711.643723","282130540.088944","298705618.074444","304189721.261622","308988825.693304","320834143.873422","338388356.393355","357751076.439779","379082952.931642","398061685.082512","414560084.946695","424462425.019292","445051887.883157","454999202.050367","447649578.856738","470555471.625477","485033054.86194","508508565.934593","533500127.439566","548160028.237746","539599712.798693","560600941.036529","587633104.131284","616199020.019084",
"South Asia (IDA & IBRD)","TSA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1352848350112.25","1426023391762.16","1543017742616.75","1647745638494.97","1783517212150.03","1946145796046.69","2116303334421.2","2232075735774.03","2380386531765.41","2601597075403.29","2769315605596.03","2952917140287.56","3109105849520.26","3398544368988.17","3755429503505.46","4216112208071.74","4719162968353.8","5276102808922.92","5584984184647.54","6049703932414.78","6667682360569.82","7229252970064.12","7764528879500.04","8365600837113.79","9112944598085.99","9895911436197.77","10710744568830.6",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","837753967567.281","867256578809.654","876297293831.248","900355359062.193","935969837651.209","986120855933.212","1057833682037.12","1115213099247.8","1156757438210.59","1201337583389.61","1272965515387.78","1355980042124.83","1417961089577.71","1519622989407.88","1752045481462.32","1908324672550.63","2106012075321.43","2314831164800.9","2490255860632.07","2592425954855.28","2774236391643.04","2959864701254.37","3130356042113.79","3341954815294.57","3569215964452.63","3725885278224.38","3833593380724.86",
"Trinidad and Tobago","TTO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9678766338.37588","10269155179.74","10330235864.5875","10422298897.9097","11023657296.7048","11777671343.9025","12848293999.7785","14051294197.7731","15357782484.4791","16844100235.5489","18416315263.4284","19621188232.7544","21503580795.042","25099719800.0882","27840083729.3488","30520085495.4233","35612700879.3888","38298629062.8642","40373855857.8806","38894355344.5733","40677766313.2605","41395401723.1008","42703441026.8986","44544722224.6978","45081092054.5154","45302518908.0293","43552904089.976",
"Tunisia","TUN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29877809895.0661","32077719515.518","35369924828.673","37004437010.0057","38993123943.4968","40742509413.685","44450929204.7321","47671651963.4032","50494259418.675","54371012636.8822","58227305821.8743","61815037157.2642","63594068492.8406","67912256344.0084","74130969414.0828","79184001808.1924","85896886903.8183","94099629320.7603","100011455446.514","103837890460.257","108795978224.36","108913333410.658","115353767232.587","120586431978.895","126210650378.458","129034860636.562","132261126001.547",
"Turkey","TUR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","331137489469.25","345458826754.386","374441095890.411","414183301985.371","399920303938.799","437617324388.319","476473573525.143","520409370149.792","557287694275.416","545462779629.96","605613449582.695","592897562012.62","607794104365.151","634676841961.088","728256984734.992","807227201652.55","937107861006.062","1032837455482.2","1130486451656.89","1105889139021.98","1262796797760.09","1443295182244.23","1539111515743.4","1690856051701.68","1780288818258.61","1882755900501.55","1927693211930.26",
"Tuvalu","TUV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13788242.7394251","14761390.6581144","15518943.8670512","16541294.1135528","18630536.6676137","18067310.010548","17300418.5431449","19356734.7882509","22599898.4305104","22586925.9695791","22876678.6903414","23780364.2840519","26049572.622782","25683327.9105886","26032713.3309112","25854725.1320051","27219057.9940233","29718015.5278158","32719973.1165981","31507017.1302482","31021363.4419704","34338316.8465706","35031855.8110367","36059746.6953111","37526025.2331671","38931935.9662359","40525994.0998851",
"Tanzania","TZA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23560053608.1349","24848663127.7067","25563607032.7518","26487412251.3908","27475169324.1618","29049508981.2976","30924038958.8155","32562121514.9737","34136179238.5193","36336180085.3522","38996583323.3603","42277527448.8603","46001605856.219","50149845758.2519","55562656982.8642","62037908171.6921","66924027956.328","74520563189.059","80211998963.2628","85171231203.3066","91693558658.3756","100984255978.622","108131684527.383","117858525369.905","128324580896.369","138731925532.797","150336018558.712",
"Uganda","UGA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8814687022.20092","9613956773.1594","10169242634.8581","11278062100.8007","12255649767.3458","13952966330.3166","15496622665.4039","16565702465.2442","17566893165.069","19272203112.8576","20330039283.7903","21871197049.6063","24146210088.6733","26221913771.051","28777012301.3541","31583911262.0906","36065146223.953","40139658525.9086","44491277676.9488","47849298364.1853","51177169722.4889","57164099631.6739","60460366311.0354","63632692237.6847","68170407742.6869","72344516453.1428","76702400285.9115",
"Ukraine","UKR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","350956133092.535","332137583802.374","306760473612.148","269380723110.913","212018846824.217","190035087671.25","174153851810.439","171820466244.62","170385140522.166","172646596457.625","186993140985.449","208849946047.551","223082967621.666","248919316078.967","286711335489.906","303926959079.486","336132707321.657","372339520057.541","388375175855.858","333408586369.34","351654858336.286","378531847053.314","386424725964.751","392560554565.575","373405239852.009","340537353275.663","352977531138.091",
"Upper middle income","UMC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6848796262304.84","7183286134269.39","7485668849100.16","8109337485605.56","8539459444384.18","9012303849071.54","9637799233045.31","10328359052974","10754621879481.5","11303466749874.8","12297770865561.1","13034996107896.3","13860433873256","14982465221618.7","16684885264061.7","18617412133618.6","21186877139142","23843910417782.9","26263404100635.2","27200488808695.4","29738846808777.4","32679385879674.1","34946061907578.7","37213126340138","39551865311263.1","41152219593033.8","43203540569968.2",
"Uruguay","URY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19780719692.8392","21162424976.7654","23361612237.0441","24553063234.8807","26901424313.6638","27064954157.1537","29096270930.1241","32123877811.7288","33939900955.0897","33791051940.5971","33892990492.1848","33332795963.46","31227637046.9954","32106819314.2785","34640523174.9753","38422509823.5656","41226109385.447","45091856452.8256","49275715711.3901","51756824627.3225","56477081173.6294","60618737167.7352","63919673072.0115","67964153509.8995","71421577428.5483","72457655044.4384","74477555802.5863",
"United States","USA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5979589000000","6174043000000","6539299000000","6878718000000","7308755000000","7664060000000","8100201000000","8608515000000","9089168000000","9660624000000","10284779000000","10621824000000","10977514000000","11510670000000","12274928000000","13093726000000","13855888000000","14477635000000","14718582000000","14418739000000","14964372000000","15517926000000","16155255000000","16691517000000","17393103000000","18036648000000","18569100000000",
"Uzbekistan","UZB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40710368868.1712","41858456958.1569","38017625792.5202","38026954733.4048","36816735480.4459","37246352009.6561","38571051237.2352","41271218385.7619","43513038866.0929","46078622346.1818","48917982240.376","52134151107.6466","55051854291.987","58507903247.744","64745693914.7011","71507004459.4774","79084274281.4436","89243855759.1806","99183976971.0145","108032128949.147","118646462895.906","131147044195.496","144514993171.388","158596834200.794","174016233139.39","189959590325.051","207469559570.246",
"St. Vincent and the Grenadines","VCT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","387453338.753688","404896696.267648","440535795.487668","470190143.66177","474204825.98444","521696883.047633","538058214.278282","566453318.364898","596017201.38798","621542982.629987","646095288.086489","672115298.603464","725585469.547554","796962663.687529","852911767.237413","902258667.154726","1001478543.55371","1011870607.81065","1100504460.08937","1085586379.3422","1061995124.3797","1079375927.09453","1114435424.11406","1153183058.68163","1187352966.04459","1219366997.08363","1272473929.07762",
"Venezuela, RB","VEN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","185509763934.999","210335165930.937","228167750220.356","234239754597.564","233604084811.671","247900090123.585","251926246765.754","272562719187.949","276330905899.658","263808961257.559","279759803713.538","295847358414.696","273787594862.529","257590625112.442","313073478243.551","356489084333.542","403715740363.329","450740054764.567","483837885930.887","471900699092.197","470552831794.169","500326029131.469","538208922298.835","554246429722.117","","","",
"British Virgin Islands","VGB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64051755996.4638","70128835751.052","77929048097.1152","86223865469.8651","95842326566.902","107175816233.303","119325350291.071","131261597538.801","140334754582.582","149283845762.926","163043760214.311","177086595530.466","191170253615.881","208434248432.264","230306008752.417","255657470312.481","281899694203.484","310034921451.892","334014403781.605","354717704806.196","382112687217.177","414339189417.434","444113926105.79","475754617920.345","513249480531.531","553421892997.821","595524266874.742",
"Vanuatu","VUT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","241607234.076371","257486452.447393","270182217.044254","278687184.870626","310394128.338988","320073890.194727","333505841.554115","355880194.027328","375216603.249159","382234029.627377","414082998.395068","408745027.522716","393807205.261331","418904935.702343","447574980.677664","486474246.643636","543866039.915348","587225946.180946","637355245.041781","663470297.749689","682514069.965599","705126498.576747","730716419.254986","757138796.280689","788659174.089192","790758641.920314","833209254.444632",
"World","WLD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28746453945405.5","30182911642910.5","31561224956273.8","33153974256915.6","34971199835863.4","36915603077266","39103640633099.1","41351238429141.8","42909477171772.3","45089432151952.5","48417179506756.7","50796634647974.8","53174839205291.1","56175647926736","60835947818911.2","65630145206774.7","71909090102960.1","77943924687734.9","82543296002151.1","83351098607435.7","88950152005890.1","94972894591434.7","99877294601994.2","105267321249310","110735234768456","115293760220450","120138808040014",
"Samoa","WSM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","384129636.658421","387786358.816287","395832930.993789","421866065.669493","419891467.790252","457255548.344325","499028472.755836","510835190.323414","527712994.287706","547498036.205221","598698675.855191","654837555.682099","693772925.916612","739559001.600242","795039961.803137","854730538.38123","898335143.189789","980552975.725923","1009876347.8444","968619332.898882","985147468.773358","1063589611.12987","1087536991.26951","1083729702.36492","1116327362.53999","1146783959.80654","1238119661.16045",
"Kosovo","XKX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6205633654.54175","8059102997.56328","8125462930.94386","8783093155.79949","9260337815.46568","10134976306.0017","10916752249.3318","12023855744.4263","12583964474.625","13103239008.6684","13702233362.843","14631187629.7262","15319181534.1317","16102150347.8034","16590158471.1528","17452217961.312","18282584065.8203",
"Yemen, Rep.","YEM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25927654446.7208","28476728343.361","31516404114.4798","33557546727.0968","36575421873.043","39455111900.9855","42037502062.8088","44993640733.5064","48213898062.6437","50799913235.9208","55167743680.5952","58571167613.97","61810602309.2584","65405617998.5426","69873904585.3138","76155085464.701","80983378360.101","85914141362.7955","90794694366.7798","95021210788.6043","103589965611.765","92285415711.8955","96234421057.6193","102505466209.609","104143793876.306","75688362253.6196","69184743264.781",
"South Africa","ZAF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","235395245660.798","240753637822.262","240979561907.226","249756350966.857","263320874850.393","277188121799.869","294404006944.248","307368479879.212","312311675877.964","324568398437.154","345745194239.356","363297762924.095","382404415949.158","401532058017.558","431363998922.646","468739741175.98","510214259733.494","551870506755.414","580651989056.951","576062823643.01","600823459854.297","633367849861.212","659311102614.083","686636201658.395","710808391880.648","727787801419.668","739419184416.481",
